EGID;VOLUMEN
108901;1880
191936893;130
210297431;530
108881;1780
108878;828
210297447;228
108879;440
108880;700
210297450;200
210297436;59
210268088;586
210297430;630
108882;2058
210297449;1343
108887;4248
108872;1290
108889;498
108903;1752
210297245;330
108890;660
210297133;55
210297600;9
3026981;905
210140000;158
3026982;1274
3026984;793
210297579;21
210297611;2156
210297134;5249
11514189;847
210297556;672
11514190;824
210297229;950
210297135;3500
201003191;1255
210140018;622
201006364;775
201007422;90
210297318;145
201020483;840
210297607;90
210297615;1330
201020484;600
210297606;130
201025414;645
201025419;980
201030144;850
210267854;160
201039377;850
210181142;750
210267855;10
210188556;823
210268167;100
210297136;3250
210268244;32
210267972;840
210267971;310
210297264;760
210196661;1235
210196660;2275
210268210;40
210196659;810
210297137;250
210268256;75
210297593;2400
210297354;150
210297240;46
210268157;265
210297435;35
210297242;900
210216517;1000
210215244;2223
210297598;106
210268243;190
210267879;130
210297218;240
210268248;140
210268247;110
210267713;20
210221799;1830
210261473;4280
210267884;120
210261466;930
210287847;800
210287848;800
210267799;22
210267728;48
210267741;181
210294028;35
210294027;40
210267694;100
210296522;27
210296040;20
210296667;30
210295647;207
210295887;2550
210297082;45
191912898;40
210296353;1460
210267763;50
210267674;51
210296235;3170
191980160;5320
191936886;150
191957961;1290
210296351;1340
191992795;335
192004422;1020
192004427;950
54117;1190
54146;1770
210103554;110
210103555;160
201029639;30
54133;1590
2286698;2460
54138;450
54137;400
54136;761
54144;480
54134;412
54135;510
54143;687
54128;1140
54130;810
54131;570
210103556;51
54141;1080
54499;5070
54125;1272
210103557;162
54129;1780
210103558;310
210103559;770
54124;380
54179;996
210103560;21
54123;1120
201029640;54
210103561;150
54074;1643
210103562;4018
201029641;470
54194;4177
54075;708
54076;855
9006673;4670
54077;6190
54342;1900
201029642;280
201029643;1677
201029644;170
201029645;390
201029646;430
54072;1460
54073;986
201029647;830
210103565;350
210103566;9677
201029648;93
54064;1600
54066;784
210103568;260
210103569;1940
56199;940
54417;1640
210103570;440
55994;1009
210103571;1158
54068;1462
210103574;42
210103575;529
55831;910
54082;1770
210103577;1862
54062;837
210103578;1860
210103579;200
54063;1536
210103581;1730
54058;1090
54059;550
54060;2395
201029649;197
54488;4180
55005;1989
54055;1950
54056;1670
210103585;2020
54057;1140
210103587;1594
210103588;2543
54049;341
2286701;1523
54048;1170
210103591;150
210103592;4240
54091;1610
210103595;22
54051;2696
54114;2400
210103598;240
56194;1780
56183;600
210103599;62
56078;1250
54107;1037
54108;480
54109;666
210103600;874
210103601;120
210103602;200
54105;1337
210103603;1790
54106;1300
56261;430
201029650;180
210219781;2284
210103604;640
210103606;790
201029651;605
56074;1318
56075;500
201041297;980
210103607;330
210103608;40
55649;1383
210103609;62
210103610;76
210103611;77
56004;1810
56003;696
56007;633
56006;530
55999;810
55617;880
55998;749
210103614;400
210104120;1313
55427;824
55426;1030
55429;905
55430;940
56086;6630
54218;1036
3184558;830
54199;1047
3184557;760
54556;4110
210103616;60
54168;708
54167;874
210103617;94
54154;780
54155;720
54153;2460
54686;2900
54159;1059
54158;1000
2287200;6150
54162;2390
54152;1170
210219282;1510
54161;1980
210103621;330
54160;3010
54150;1587
54718;4464
201029652;63
55555;4240
210103622;60
55521;3570
201029654;280
210103624;1730
210103625;9370
54653;807
210103626;140
56189;1187
54169;1739
210103627;7627
54449;924
54450;380
54451;290
210103628;830
210103629;35
54445;1620
210103630;51
54447;1160
54142;3327
190045780;370
210103635;63
55868;914
55603;1013
210103636;405
54477;1036
210103637;66
54557;5580
210103639;31680
55231;1110
9002910;4938
54468;0
54379;886
54372;1330
210103643;40
2287076;1010
55248;1302
2287067;2044
201029655;5871
210103647;32
54591;1125
54584;1090
54583;2308
54582;530
54571;1710
54491;712
54492;1169
54493;464
210103648;120
54086;630
54627;2890
210103650;50
54525;1300
54550;1180
54555;760
210103651;88
54818;1090
54539;997
2286732;2307
210103652;844
54536;2470
55105;803
55157;1060
210103653;150
55123;5310
2286579;2310
54463;3360
210103654;230
210103655;290
2286557;3500
210103656;19
54457;2790
54461;1890
54460;2280
54459;3854
54761;1350
54765;2640
54311;963
54813;15340
54777;3810
54145;840
54771;4080
54770;410
54769;333
54767;600
210103657;520
54794;2482
54796;1410
2286558;1372
54782;1830
210103659;3440
54784;1060
55757;77487
54793;2707
54781;1970
210103660;45
54795;1560
54786;1390
54792;959
210103662;44
54791;2293
2287233;2324
54790;3453
54779;2258
55477;8825
55828;974
54787;8150
201029656;88
210103663;30
201029657;140
54092;1710
210103664;2080
54789;15310
54444;2780
2287210;22670
210103666;0
54945;1320
210204262;569
54585;380
54942;1890
54943;1164
54165;3358
54164;14793
54163;2275
56178;1931
54988;610
201029658;53
54933;2010
54122;1027
54935;1400
54938;380
210103667;50
54939;762
54940;977
54941;268
54973;2340
210103668;170
54972;3000
54971;989
3184563;1580
54936;590
54934;1682
54932;690
54931;1548
54930;1520
54732;1648
210103672;160
54984;983
54985;730
54970;1910
54969;2704
54974;1990
55924;12080
54968;1320
201029659;66
201029660;143
210103673;290
210103674;52
210103675;121
55832;870
55833;960
55848;1030
201029661;53
210103677;3200
210103678;67
210103679;6016
54967;3161
2286559;23050
210103680;69
54986;32570
54807;1557
54806;1150
54805;1780
54207;1660
210103682;1088
54821;23280
210103683;40
54746;1130
54745;1031
54744;1400
54748;1740
54752;2130
9071442;5250
54754;580
54104;660
54727;610
54726;1050
54735;4000
2286582;1590
54736;1040
54737;660
54739;1560
210103685;68
54742;1330
54762;1040
54758;722
55193;744
210103687;65
54361;1920
201029662;210
54090;1010
210103689;14
54760;885
54848;1150
54844;1800
54843;1721
54842;1470
54841;1512
54847;1780
54846;1940
54845;1712
54704;1340
54730;2995
54729;2082
54851;10556
210103692;10
54850;7600
201029833;2820
210103695;100
54866;640
54852;7020
54803;2170
54802;930
210103697;30
54800;1298
54797;716
54814;1713
55559;1540
55029;683
54799;965
9062210;7899
54798;1628
210103698;29
55733;1240
55871;526
210103699;42
54820;3065
54822;4700
210103700;705
54840;4186
2286730;2480
54819;2740
54116;9550
210103702;180
54817;3300
54815;1810
54816;1600
54811;795
54812;2003
201029663;4896
210103703;40300
210103705;16
210103706;114251
2287201;11080
201029664;100
55112;431
54828;1460
54827;1350
54835;750
54834;1200
54832;420
54833;1450
210219315;1740
54830;600
55995;920
54829;1945
54824;870
54953;3775
54963;730
54962;800
54961;610
54960;1010
54959;840
54958;2338
201029665;266
54948;1596
54949;1350
54950;1043
54103;1540
54951;2348
210103708;110
54957;3515
54956;2874
54955;4089
55432;719
54952;2400
210103709;130
210103710;54
210103711;370
54954;4570
54965;1020
54964;574
55850;760
54966;1930
210103712;62
210103713;44042
54979;1980
210103714;35
54980;979
210103715;11160
54977;1211
54976;1097
2286733;802
210103717;60
54981;1530
210103719;4446
55008;10200
55630;566
55746;708
210103721;2569
54314;900
55631;1130
210103723;1250
54052;590
210103724;48
54865;2512
56122;2030
55245;760
210103725;150
54925;3931
2287030;6230
210219286;804
54922;890
54924;3370
54917;1450
54923;880
54919;570
201029667;34
54261;1004
54193;700
54078;1563
210103731;29
54920;790
54916;1390
54914;657
54918;616
201029668;130
210103732;43
54913;1210
54989;1900
54987;406
54990;1210
54991;580
54993;790
54992;1050
210103733;130
54994;300
54598;1230
210103734;9370
54902;1260
54903;515
210103736;108
2286561;15310
54319;713
2286562;13390
54995;1220
54997;730
54996;1100
54998;780
54999;1310
55012;1360
55001;800
210103741;800
55004;1200
55003;310
55002;1060
55000;1520
210103745;2537
210103746;11840
210103747;400
55006;2061
55007;5990
55051;2616
55050;2339
54904;960
55097;4281
201029669;110
55049;1760
54323;1266
55039;2076
55040;3490
55041;2160
2287032;1895
210103751;6796
55053;953
54112;1138
55155;6106
54654;3793
55110;1317
55108;2370
54872;10205
210103753;136
210103754;70
55247;794
210103756;945
55154;7270
54413;1221
55508;8120
210188541;1940
54111;1065
55576;1052
210103759;130
210103760;1120
210103761;92
55375;680
54331;570
210103765;920
55192;1460
54166;941
54711;2904
54715;960
210103767;727
55234;2791
210103768;123
55159;4381
210103770;0
55163;2540
210103771;120
210103772;170
210103773;376
210103775;920
210103776;70
210103777;651
55168;3316
54232;942
54234;870
54235;700
54233;680
210103778;330
56144;630
54222;670
54554;5140
55038;3850
210103780;270
55176;1766
210103782;44
55215;1096
210103783;130
201029670;96
55920;6070
54226;745
55204;770
55340;619
54625;420
54626;420
54632;430
54443;551
55195;2827
55194;3455
55129;1348
55130;890
55146;410
55147;370
210286174;60580
55064;2244
55065;1500
55066;620
55067;350
55798;2190
210103789;130
54874;1020
54946;3530
55581;871
55072;580
210103793;50
55090;470
55091;710
55092;585
55099;712
55098;843
56252;2740
210103794;470
55115;1590
210103795;18
210103796;290
210103797;25
55424;2884
201029671;180
55461;1694
210103800;130
210103801;139
210103802;1050
55438;410
55408;1110
55406;560
55402;340
210103803;56
55202;2600
210103804;870
210103805;2218
210103806;33
55849;914
210103808;98
210103809;2430
55267;1320
55268;680
55269;1085
201029672;90
210103810;240
55270;1890
210103811;140
210103812;377
210103813;260
201029673;30
210219284;65
210103814;110
55327;710
55046;8560
54115;1276
55312;677
55311;520
55310;2540
210103816;55
54170;7242
56087;1445
54864;9460
55379;5606
55342;358
55492;1444
54339;581
54097;500
56262;120
56248;694
55493;1139
55486;1351
210103820;154
210197706;822
210103821;210
56100;620
55488;480
55745;703
210103823;110
210103824;35
210103826;146
55411;1072
55481;4520
2287043;3960
55522;644
55520;647
55016;740
210196289;1410
55015;1570
55033;660
55030;320
55018;400
55028;794
55026;373
55025;645
55022;492
55023;455
55536;2340
55604;503
210103828;40
54087;1019
55476;18750
55650;750
55560;1130
210103831;54
55566;932
55073;700
54877;2140
210103833;120
55446;1310
210103834;100
210103836;65
54683;1265
54680;3020
54464;2180
54458;2760
56133;690
54674;1000
210103837;56
2286584;1040
55984;49451
55796;1440
55797;1440
210219292;192
210103839;212
210103840;1660
201029675;110
210103841;180
210103842;430
210103843;60
54622;1570
55580;463
54328;380
210103844;45
54414;1224
54341;733
55633;1636
55743;2287
55738;670
2286709;530
55739;810
55740;559
55741;667
55742;753
55554;1400
3184564;1790
210103846;811
210103848;150
210103849;50
2287153;81
55569;895
2286723;4980
54366;1523
3184555;1450
210103850;1130
55759;1023
210103851;230
210103852;220
55820;652
55817;770
55818;710
55819;756
55815;1245
55814;1160
210103854;1237
210103855;25
210103857;180
55795;470
55826;1007
210103858;3303
210295017;9405
55922;1180
210103859;790
210103860;54
55087;850
54415;530
55751;830
54203;4321
55758;1230
55836;950
201029676;770
210103862;770
55749;900
55981;690
55433;620
2286585;1980
54558;8370
3184559;2090
2286712;107
210103863;690
56119;615
54330;370
55100;2290
210103864;2870
210103865;530
54353;659
54351;530
54349;436
54347;523
54345;490
54343;524
54344;506
54346;490
54348;400
54350;440
54354;561
54352;520
54543;3093
55753;810
210103866;1460
210103867;200
54703;1150
54810;3420
54809;2350
54808;2320
54542;3060
55037;1517
54541;2120
210103870;1946
55095;1322
55056;1995
210103871;4600
54702;1215
54701;1170
54700;1480
55344;370
210103872;430
54118;2390
55498;2220
54723;1570
56101;2450
54724;1487
54725;1825
54462;2754
55096;2288
54596;2050
55220;400
54691;620
54595;995
54594;1070
54593;1010
54592;970
54590;1228
54589;1490
55036;1470
210103873;240
54694;623
2286713;2190
210103876;2660
55221;1010
54695;720
54696;680
55200;1063
55160;2130
55094;1024
210103880;840
55093;1130
54678;20050
55462;865
55107;2630
54706;960
54705;1089
54327;693
3184582;631
55553;3720
210103881;890
55161;1680
54747;1745
54435;10160
55527;4190
210103883;17
2286564;5960
210103884;30
54475;7035
210103886;35
55019;904
55452;12220
2286587;11480
55651;1420
55346;358
55348;397
55931;14064
55507;2490
2287052;6721
55515;1210
54697;480
54698;470
54699;710
55074;1730
210103891;34
55134;4331
55512;6120
210103892;170
210103893;282
54228;3350
55059;1930
54764;37910
210103895;197
210191204;4634
56084;1489
210103897;2435
210103899;11880
210298552;26680
201029677;55
210103901;5592
56102;1860
210103903;276
210103904;2120
201029678;4760
55428;990
56120;2677
210103906;390
201029679;610
56105;1170
56106;1344
56134;2060
210219290;118
56088;895
210103909;213
56089;899
56090;620
56118;975
54634;827
210103912;488
2287221;8220
55262;490
56091;870
56092;990
56094;797
56096;280
56098;404
56099;680
56123;1310
56124;2500
56127;937
56128;750
56156;400
56129;640
56130;600
56157;1437
210103916;784
210103917;1845
210103918;463
210103919;82
210103920;96
56131;430
56158;418
56159;395
210103921;130
201029680;65
210103922;1190
55516;2150
210103923;10300
210103924;9700
55980;720
210103925;457
210103926;466
210103927;62
210103928;26
56135;2851
210103930;137
56151;1215
210103932;1760
55641;550
55558;670
56148;2101
210103934;220
210103935;22
56147;1230
210103937;280
210103938;1593
56149;900
2286717;687
210103941;502
210103942;216
210103943;150
210103944;2060
2286740;200
201029682;177
56136;630
56161;580
56137;1791
56138;980
210103947;1196
56140;2050
201029683;1650
56141;620
56160;680
210103950;0
210103951;580
210103952;1267
210103953;37
210103954;160
210103955;224
2286972;100
56143;1520
210103957;90
56152;2220
201029684;207
56145;2280
210103960;160
54099;608
201029686;1620
210103964;207
210103965;2870
210103966;830
210103967;540
210103968;470
56257;710
56258;730
210103971;1770
201029687;1130
210103972;1710
55927;6750
201029688;520
56153;1308
56256;5639
210103975;80
56263;1257
56240;790
201029689;740
56236;1094
201029690;1132
56238;353
56239;370
56237;520
56235;654
2286924;110
56230;681
56231;810
56232;1050
210103977;6650
210103978;90
210103979;610
56222;790
210103981;260
210103982;1290
56249;1750
210103984;150
210103985;130
56246;1133
210103987;150
210103988;2040
56255;1310
55223;1536
56233;800
56247;1823
55244;3784
56254;620
56253;830
55747;1050
56228;866
56227;1351
56229;870
201029692;1190
56225;668
56224;925
56219;680
56220;661
210103993;1464
56221;1350
56226;463
56223;1890
56242;2330
56107;1222
210103997;480
56243;1940
201029693;430
56245;1730
210103999;1580
210104001;86
210104002;288
54604;1043
210104003;870
9082957;4642
201028526;950
210104004;80
210104005;60
56216;510
210104007;220
210104008;90
201029694;1585
201029695;1897
201029696;450
56210;717
54219;607
56209;1340
201029697;559
201029698;635
56208;2710
55557;3570
210104011;3294
56207;2473
210104013;470
56203;1451
210104015;90
56202;610
56201;1066
56206;3487
56212;1235
210104021;28
210104022;255
56162;590
56163;586
201029699;650
210104023;380
56165;750
56164;950
210104026;490
210104027;66
210104028;2630
201029700;1230
201036752;100
3184568;501
56217;730
56175;490
56174;525
201029701;440
201029702;744
56171;640
210104030;28
56172;1580
210104032;86
56176;1210
56185;440
56218;725
210104036;1240
210104037;530
56170;3546
201029703;212
201029704;3560
201029705;210
56180;1413
201029706;1659
210104038;24130
210104039;630
210104040;48
210104041;140
210104042;290
210104043;350
210104044;320
2286719;1281
210104046;510
56181;730
56190;430
56192;644
56205;1830
56187;620
56188;620
55421;580
210104054;470
56193;1200
210104056;2938
56196;1419
56195;1870
210104059;1090
210104060;115
56168;950
55226;1364
210104061;120
201029707;110
210104063;220
201029708;210
210104064;270
210104065;2180
56167;1880
56166;1723
210104068;700
210104069;670
210104070;100
210104071;360
210104072;160
56186;1056
210104074;290
210104075;2912
56169;1713
210104077;420
210104078;272
56264;640
56265;6583
210104079;570
56267;2210
54426;1017
56266;2050
210104081;25
56268;1840
56269;2294
210104082;1365
9014886;1473
56272;1780
56273;2500
201029709;2096
56139;536
201029710;590
56274;2020
210104084;20
210104085;707
56277;570
210104086;3000
210104087;1578
210104088;8700
210104089;80
210104090;4099
54466;7720
210104091;280
210104092;180
55829;1009
56275;3820
54867;618
56276;1250
56284;1800
210104096;510
210104097;110
210104098;76
210218118;10653
210104101;31
210104102;330
210104103;3040
210104104;3350
54471;1060
54472;740
54473;1000
54474;590
54470;880
54367;880
54369;635
54368;780
54370;880
54356;847
54357;1050
54358;580
54359;1020
54363;658
54362;652
55416;2440
55417;860
55414;620
55415;744
55413;853
55412;780
54259;827
210104105;420
210104106;80
2286568;3850
55308;3612
210104107;57
210104108;66
55086;1352
210104109;18748
2286569;5830
210104111;210
56281;1460
210104113;184
54553;1533
54570;3175
210219302;2921
210104115;1704
56215;3048
210104117;150
210104118;60
210104119;140
54587;1080
54588;1080
55158;9820
54237;1380
56270;1500
210104124;110
55750;1069
55989;673
55131;540
210104125;180
2287223;15510
54244;2940
54551;1310
54751;1134
210104126;110
54712;1280
54975;2190
54251;1050
54272;1342
54688;727
54689;630
2286736;1070
55465;1087
55085;1666
55460;1370
54733;2660
54496;1340
55122;1890
54749;1044
55490;860
2286720;2060
201029711;100
55821;490
54334;633
210104129;160
210104130;30
210104131;50
55179;3470
54692;660
55035;620
55024;1065
55136;3697
210104133;580
54785;960
2287096;1700
210104134;970
210104135;57
55453;1190
210104137;70
54597;6071
54490;1250
210104139;650
210104140;48
54978;5540
210104141;50
54710;2180
54693;890
54225;930
210104144;990
55500;1488
2287098;14000
55425;1496
54863;1536
210104147;295
210104148;38
54243;283
54242;295
54271;405
54270;532
54269;410
54268;410
54267;410
54266;450
54265;420
54264;520
54263;390
54262;400
54260;532
54258;390
54254;370
54256;451
210104149;107
210104150;96
54684;3130
210104151;150
55513;790
55861;790
210104152;830
54983;91600
54858;544
54859;520
54860;527
54861;570
54273;586
54275;603
54277;459
54279;440
54280;470
54281;489
54287;590
54289;440
54290;440
54292;450
54285;540
54283;460
54295;868
54249;1294
210104153;110
210104154;440
210104155;43
210104156;170
2286593;1660
54294;1539
54324;1262
54293;640
54291;590
54288;757
54286;716
54284;500
54282;640
54278;770
54276;750
54274;594
54318;620
56116;1240
2286868;5740
210104158;327
56282;1760
54495;586
55180;3470
210104160;229
210104161;1367
54205;540
54206;496
210104162;34
2286870;929
54580;9360
54336;461
54707;1490
54208;966
54210;730
54881;2270
210104165;20
55502;800
210104166;535
54531;1250
54529;1250
54508;2340
54507;2230
54526;1800
54540;1770
54340;490
54708;1530
55418;1660
210104168;500
55068;2164
55505;840
55506;1511
54418;1120
54527;1710
54528;1670
54530;1440
2287100;136810
55141;539
54564;1500
210104170;2600
54857;1590
54497;2244
54419;1114
55529;553
2286721;868
55009;1470
54378;1610
210104171;30
210104172;22720
201029714;480
210104174;280
210104175;140
210104176;6162
55556;480
55010;1300
54713;2370
55071;560
54424;1040
56250;1092
56279;1300
55530;910
55455;800
210104178;2490
54514;1542
55592;2147
54515;1915
54569;3870
210104179;1742
210104180;62
210104181;4320
54098;1180
54893;860
55142;1340
55577;685
210104182;30
54494;1050
55143;1331
55514;2119
54489;1110
55102;600
210104184;1120
55534;1030
55183;940
210104185;135
210104186;207200
55525;1214
55104;924
54421;1140
210104188;272
54520;596
54522;578
54521;760
54519;463
54517;620
54523;420
54524;454
55519;1342
210104189;140
210104190;140
54563;1175
54562;1175
54506;1030
55062;1470
54672;1169
54668;3830
2286727;9645
3019219;1320
54335;648
210104191;1070
55533;970
55532;998
210104192;90
55055;1154
55458;620
54220;645
54900;930
54898;788
54896;1156
54905;780
54897;1040
54899;1120
210104193;299
55572;1260
210104194;790
210104195;52
2286651;1250
54719;1390
210104198;91
54721;2710
54663;2791
54647;3526
2286668;3750
210104199;2640
54716;2210
54089;818
55470;960
54599;681
54606;610
54428;1081
54429;742
54763;2300
54505;830
210187874;28501
55404;1533
54257;1320
54255;810
54252;1070
54248;1403
54240;3782
56200;915
54250;1135
54229;1276
54230;1312
55528;2620
54238;1170
54239;1100
210104202;500
54504;930
210104203;530
210104204;31
210104205;0
210104206;0
210104208;278
55636;575
54895;980
2286722;1490
55531;1350
210104209;280
55563;800
55257;930
2286594;1250
210104210;16
54720;2880
54572;580
55011;730
55439;1460
55645;560
54069;840
210104212;36
210104213;100
210104214;319
210104215;280
210104216;71
54427;1299
54479;1865
55376;1093
54422;1161
55380;4640
56150;2105
54420;2051
54884;1600
210104219;110
54338;670
54102;563
55567;490
54615;780
210104220;59
54333;666
56213;870
54241;630
55475;746
55640;650
54095;1140
55644;2005
210104223;36
210104224;50
54448;1510
55419;2520
55420;2514
210104230;443
55570;968
54750;1104
54565;9201
55021;610
210104232;1760
210104233;150
55233;1900
55578;921
54655;560
210104234;40
3184579;1458
55020;620
3184591;1696
55593;1464
55111;1800
55562;1675
210104236;67
210104237;33
55203;1040
210104238;60
210187867;4809
54871;22400
55423;1120
56146;1321
55474;600
55813;943
55811;840
55809;410
55807;700
55805;410
55801;650
55822;620
55802;780
55804;801
55806;468
55808;1008
55810;700
55812;460
55794;683
55793;590
55792;516
55791;620
55790;770
55443;690
54434;502
54436;490
54437;670
54439;747
54440;856
54433;1278
55326;410
55328;350
55329;311
55330;385
55333;570
55336;569
55350;401
55338;410
55335;563
55334;560
55339;590
55337;390
55343;550
55341;537
55347;683
55345;420
55349;530
55237;542
55238;520
55239;530
55241;996
55242;693
55252;1339
55253;865
55254;1139
55229;532
55246;536
55447;772
55800;1370
55227;683
55590;670
55213;760
55230;884
54538;1530
55441;1020
55440;633
2287226;2521
210104243;260
55445;1292
55444;700
55774;1580
55316;736
55317;439
55318;450
55319;439
55320;450
55321;411
55322;640
55323;390
55324;530
55325;630
55387;3740
55388;3740
55395;3740
54198;549
54197;532
54196;540
54195;367
55228;610
54172;7700
210104244;29
54643;3960
55211;640
54650;3940
210104245;6245
55397;3030
54180;391
54181;400
54182;420
54183;412
54184;478
54185;520
54187;363
54188;420
54191;453
54192;568
54189;444
54190;361
54600;2110
2287108;2475
54853;6685
55867;1330
55583;730
55306;3180
210104248;22
54371;742
54579;830
54578;663
54577;715
54576;520
54575;550
54574;842
55304;3190
55870;490
210104249;120
56211;1703
54212;710
55627;923
55539;983
55541;887
55546;679
54926;5240
210104251;48
55610;1031
55544;659
55523;543
55542;684
55540;550
55538;635
54100;700
54101;440
54677;23880
210104253;36
210104254;100
210104255;77
55206;750
55261;3036
210201634;622
210104256;94
55526;1640
210104257;28
55632;1140
54878;4390
55249;1388
55565;1477
55300;3180
55302;3180
55057;6240
55744;760
54380;514
210104260;62
55260;1750
54321;701
55385;4120
55386;3900
210104261;36
55144;4330
210104262;67
210104263;110
3184443;3693
55863;2712
55825;1709
54915;1280
55619;1070
55403;622
55401;685
55399;3786
55638;690
55773;2377
210104265;71
210104266;500
54757;4160
54773;3190
54126;3363
54681;1160
210104267;110
210104268;47
201029715;530
210104270;150
210104271;44
210104272;53
55642;681
210104274;25
210104276;75
55436;610
55575;4253
55437;1155
210104278;3350
55381;2060
3184444;2610
3184445;2750
55357;3490
55351;592
55352;597
55354;566
55356;580
55358;440
55360;440
55361;450
55362;595
55363;590
55364;570
55365;450
55366;450
55367;620
55368;540
55369;450
55370;440
55371;630
54084;590
54485;1520
54486;1520
54483;2105
54484;1902
55250;1635
210104280;87
210104281;30
210104282;28
55620;650
55623;1400
210104283;1150
210104285;35
54687;2525
54171;13770
210104287;81
55561;2350
55132;646
56280;843
55616;540
55468;1140
55618;1612
55621;730
55156;710
55582;700
54673;3970
210104291;80
55251;1168
56191;644
55088;720
210104293;28
55181;7500
55405;6270
210104294;360
210104295;65
210104296;560
54734;3470
54070;1450
210104298;110
210104300;450
210104303;4930
210215396;1464
210104306;162
56173;380
55584;824
210104310;210
210104311;39
210104312;10
55374;2317
56197;786
55509;6870
55588;579
56204;730
55298;7960
55297;5000
56251;723
55377;3970
55389;3330
210104317;80
54083;1970
56108;502
55372;4276
2286621;2880
55625;1527
55548;700
55547;690
55545;650
55286;10647
55293;9520
210104325;49
210104326;46
210104327;42
56155;165
56085;1367
55271;11580
210104331;510
54360;1920
54364;2169
54873;9141
210104333;17
54081;28
210104334;1292
210104335;174
54601;800
210104336;1190
55639;640
55278;6320
55281;6041
55198;3007
55435;674
55434;635
54079;1325
55587;600
55626;990
56110;680
54623;6050
210104339;47
210104340;120
54633;3730
210104341;270
54685;880
55595;1950
55602;1580
55331;880
54500;3550
54501;2090
54502;2060
55125;5485
2287057;810
55240;575
210104344;92
210104345;380
210104346;250
54236;840
210104347;72
210104348;17
210104349;40
54581;2120
210104350;9447
54731;1280
210104351;35
54862;890
54454;2535
210104352;259
54455;1352
210104353;150
56121;900
210104355;72
210104356;264
55467;1863
210104358;640
2287190;17360
54085;604
55232;1277
54253;600
55133;739
210104359;280
210104360;280
55045;64881
54465;7330
210104362;2660
210104363;1260
54247;6180
55482;34590
210104366;170
210104367;46
54921;18099
210104368;110
210104369;80
55291;16636
55754;5022
210104370;1395
55766;4886
210104371;1410
55776;5050
210104372;1410
55782;5130
210104373;2110
55784;8310
3184448;5402
55787;6480
3184449;8107
55765;7230
55777;8230
55781;7376
54573;2080
56111;579
56112;663
56113;590
54743;3106
210104374;220
3184556;3670
54080;960
56026;5550
56019;5050
56021;5550
56020;5050
56018;5060
56017;5060
56013;5550
56012;5050
56005;5560
54139;4660
210104376;160
210104377;40
55469;810
210104378;66
210104379;72
210104380;570
210181456;1740
55466;1000
55216;4800
56022;3933
56023;3933
210104382;861
54432;1600
55235;2430
201029717;8750
54755;7235
2286642;7950
210104386;7610
2286574;29090
2287191;47940
210104388;70
55263;8760
54890;2390
54386;1070
54390;1020
54394;1060
54397;1550
54403;1370
54385;1034
54389;1030
54393;960
54396;1460
54402;1535
54408;1652
54616;9690
54618;9740
54381;1022
54383;1450
54384;1464
210104391;2950
55862;7740
55872;6850
55873;11370
55874;8950
55879;13340
55886;11304
55887;8890
55904;13402
55913;11030
55902;13054
55901;11280
55894;9390
55890;6285
55883;8140
55875;15570
210104392;8690
54679;4066
55652;1108
54382;793
54675;6080
54887;9870
55218;940
55219;1027
210104396;120
55138;2090
55140;5092
56014;2760
56015;2730
56016;2760
56009;8220
56000;2860
56001;2880
210104532;1670
56056;9920
56059;10178
56032;6970
56049;2800
56048;2804
56047;2850
56045;11650
54215;990
56052;3545
56053;3220
56055;3430
56050;10550
56054;10580
210293544;9360
210104399;620
55910;6500
54120;65240
2287065;35940
210104402;2640
210104403;200
55517;6582
55718;900
55717;750
55719;700
210104406;600
54412;2174
210298537;2580
54416;2310
55653;594
55654;590
55655;570
55656;564
55657;560
55658;570
55659;570
55660;595
55661;590
55662;690
55663;680
55665;690
55664;680
55666;680
55667;680
55668;690
55669;610
55670;590
55671;560
55672;590
55673;590
55674;550
55675;590
55676;593
55677;550
55678;626
55679;597
55680;560
55681;3980
55682;560
55683;556
55684;557
55685;540
55686;557
55695;560
55687;680
55688;650
55689;660
55690;656
55691;650
55692;630
55693;659
55694;673
55715;610
55696;410
55697;600
55698;400
55699;600
55700;400
55701;600
55702;400
55703;600
55704;395
55705;600
55706;400
55707;600
55708;396
55709;600
55710;400
55711;640
55712;396
55713;640
55714;420
210104407;1426
210104408;2740
210104410;4059
55720;935
55721;612
56024;18350
55552;2348
55551;5815
55549;4320
210104411;1020
210104412;90
54511;9175
55723;900
55725;777
210104414;7560
2286601;13990
54875;11350
210104415;300
210104416;1470
54638;5100
54639;4800
54640;4860
54641;4550
54642;4060
210104417;2850
210104418;3410
54636;3670
54637;4180
54645;3767
54646;4180
210104419;380
210104420;360
56060;5430
56062;7750
210104422;0
56065;7690
56068;7735
56071;8410
55932;6070
210295019;9260
55895;5660
55988;1405
54301;940
54315;970
210104424;72
54303;773
54305;945
54317;660
55726;904
54306;901
54309;974
54909;24604
210104425;5100
54313;827
54316;1640
210104427;90
54312;878
54310;989
54308;1271
54304;1350
54299;980
54298;870
54297;981
54296;1570
54300;966
54302;1292
54307;900
210104428;540
54320;1059
56033;8250
54658;12730
54656;9715
54665;9666
210104430;4700
54661;4280
54614;4620
54613;5120
54612;4470
54609;5790
54610;5240
54611;3720
54603;4174
54602;4571
210104431;7300
210104432;28
54373;3368
54374;3283
54375;1380
54376;3344
54377;3356
54322;1100
210104433;60
210104434;40
210104435;0
55899;5470
2286622;3170
55274;10470
55275;28465
210104437;20
210104438;46
210104439;510
56002;5210
210104440;320
210104441;90
